ubicacion,key,precio,m2,rooms,bathroom,alcaldia,auction,page,property,operation
"Bosque De Arces 1 - 300, Bosque De...","[114, 101, 115, 105, 100, 101, 110, 99, 105, 97, 32, 100, 101, 32, 101, 110, 115, 117, 101, 241, 111, 32, 101, 110, 32, 98, 111, 115, 113, 117, 101, 115, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 32, 108, 117, 106, 111, 32, 112, 114, 105, 118, 97, 99, 105, 100, 97, 100, 32, 121, 32, 112, 108, 117, 115, 118, 97, 108, 237, 97, 32, 101, 110, 32, 117, 110, 32, 115, 111, 108, 111, 32, 108, 117, 103, 97, 114, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 97, 114, 99, 101, 115, 32, 32, 32, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101]",33000000,6,538,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Cerrada 13 De Septiembre, Escandon...","[99, 100, 97, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 101, 115, 99, 97, 110, 100, 243, 110, 99, 101, 114, 114, 97, 100, 97, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 101, 115, 99, 97, 110, 100, 243, 110]",6700000,3,184,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Cerrada 13 De Septiembre, Escandon...","[99, 100, 97, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 101, 115, 99, 97, 110, 100, 243, 110, 99, 101, 114, 114, 97, 100, 97, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 101, 115, 99, 97, 110, 100, 243, 110]",6700000,3,184,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Cerrada 13 De Septiembre, Escandon...","[99, 100, 97, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 101, 115, 99, 97, 110, 100, 243, 110, 99, 101, 114, 114, 97, 100, 97, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 101, 115, 99, 97, 110, 100, 243, 110]",6700000,3,184,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Cerrada 13 De Septiembre, Escandon...","[99, 100, 97, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 101, 115, 99, 97, 110, 100, 243, 110, 99, 101, 114, 114, 97, 100, 97, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 101, 115, 99, 97, 110, 100, 243, 110]",6700000,3,184,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Gorda, Lomas De Chapultepec...","[100, 117, 112, 108, 101, 120, 32, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 115, 105, 101, 114, 114, 97, 32, 103, 111, 114, 100, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 115, 105, 101, 114, 114, 97, 32, 103, 111, 114, 100, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99]",48000000,6,873,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Gorda, Lomas De Chapultepec...","[100, 117, 112, 108, 101, 120, 32, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 115, 105, 101, 114, 114, 97, 32, 103, 111, 114, 100, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 115, 105, 101, 114, 114, 97, 32, 103, 111, 114, 100, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99]",48000000,6,873,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Gorda, Lomas De Chapultepec...","[100, 117, 112, 108, 101, 120, 32, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 115, 105, 101, 114, 114, 97, 32, 103, 111, 114, 100, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 115, 105, 101, 114, 114, 97, 32, 103, 111, 114, 100, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99]",48000000,6,873,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Gorda, Lomas De Chapultepec...","[100, 117, 112, 108, 101, 120, 32, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 115, 105, 101, 114, 114, 97, 32, 103, 111, 114, 100, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 115, 105, 101, 114, 114, 97, 32, 103, 111, 114, 100, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99]",48000000,6,873,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Fria, Lomas De Chapultepec,...","[101, 120, 99, 101, 108, 101, 110, 116, 101, 32, 99, 97, 115, 97, 32, 97, 32, 108, 97, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 32, 32, 115, 115, 105, 101, 114, 114, 97, 32, 102, 114, 237, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99]",55000000,4,1188,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Fria, Lomas De Chapultepec,...","[101, 120, 99, 101, 108, 101, 110, 116, 101, 32, 99, 97, 115, 97, 32, 97, 32, 108, 97, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 32, 32, 115, 115, 105, 101, 114, 114, 97, 32, 102, 114, 237, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99]",55000000,4,1188,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Fria, Lomas De Chapultepec,...","[101, 120, 99, 101, 108, 101, 110, 116, 101, 32, 99, 97, 115, 97, 32, 97, 32, 108, 97, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 32, 32, 115, 115, 105, 101, 114, 114, 97, 32, 102, 114, 237, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99]",55000000,4,1188,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Fria, Lomas De Chapultepec,...","[101, 120, 99, 101, 108, 101, 110, 116, 101, 32, 99, 97, 115, 97, 32, 97, 32, 108, 97, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 32, 32, 115, 115, 105, 101, 114, 114, 97, 32, 102, 114, 237, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99]",55000000,4,1188,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Bosque De Icacos, Bosque De Las Lo...","[99, 97, 115, 97, 32, 118, 101, 110, 116, 97, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 105, 99, 97, 99, 111, 115, 32, 99, 101, 110, 116, 114, 111, 32, 100, 101, 108, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 105, 99, 97, 99, 111, 115, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111]",16250000,3,502,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Bosque De Icacos, Bosque De Las Lo...","[99, 97, 115, 97, 32, 118, 101, 110, 116, 97, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 105, 99, 97, 99, 111, 115, 32, 99, 101, 110, 116, 114, 111, 32, 100, 101, 108, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 105, 99, 97, 99, 111, 115, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111]",16250000,3,502,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Bosque De Icacos, Bosque De Las Lo...","[99, 97, 115, 97, 32, 118, 101, 110, 116, 97, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 105, 99, 97, 99, 111, 115, 32, 99, 101, 110, 116, 114, 111, 32, 100, 101, 108, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 105, 99, 97, 99, 111, 115, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111]",16250000,3,502,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Bosque De Icacos, Bosque De Las Lo...","[99, 97, 115, 97, 32, 118, 101, 110, 116, 97, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 105, 99, 97, 99, 111, 115, 32, 99, 101, 110, 116, 114, 111, 32, 100, 101, 108, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 105, 99, 97, 99, 111, 115, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111]",16250000,3,502,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Ladera 100 (ao), Lomas De Bezares,...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 98, 101, 122, 97, 114, 101, 115, 108, 97, 100, 101, 114, 97, 32, 32, 97, 111, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 98, 101, 122, 97, 114, 101, 115]",29500000,3,700,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Ladera 100 (ao), Lomas De Bezares,...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 98, 101, 122, 97, 114, 101, 115, 108, 97, 100, 101, 114, 97, 32, 32, 97, 111, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 98, 101, 122, 97, 114, 101, 115]",29500000,3,700,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Ladera 100 (ao), Lomas De Bezares,...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 98, 101, 122, 97, 114, 101, 115, 108, 97, 100, 101, 114, 97, 32, 32, 97, 111, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 98, 101, 122, 97, 114, 101, 115]",29500000,3,700,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Ladera 100 (ao), Lomas De Bezares,...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 98, 101, 122, 97, 114, 101, 115, 108, 97, 100, 101, 114, 97, 32, 32, 97, 111, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 98, 101, 122, 97, 114, 101, 115]",29500000,3,700,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Ventana, Lomas De Chapultep...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 108, 111, 110, 105, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 32, 101, 110, 32, 116, 114, 105, 225, 110, 103, 117, 108, 111, 32, 100, 111, 114, 97, 100, 111, 115, 105, 101, 114, 114, 97, 32, 118, 101, 110, 116, 97, 110, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112]",42000000,5,770,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Ventana, Lomas De Chapultep...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 108, 111, 110, 105, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 32, 101, 110, 32, 116, 114, 105, 225, 110, 103, 117, 108, 111, 32, 100, 111, 114, 97, 100, 111, 115, 105, 101, 114, 114, 97, 32, 118, 101, 110, 116, 97, 110, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112]",42000000,5,770,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Ventana, Lomas De Chapultep...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 108, 111, 110, 105, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 32, 101, 110, 32, 116, 114, 105, 225, 110, 103, 117, 108, 111, 32, 100, 111, 114, 97, 100, 111, 115, 105, 101, 114, 114, 97, 32, 118, 101, 110, 116, 97, 110, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112]",42000000,5,770,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Sierra Ventana, Lomas De Chapultep...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 108, 111, 110, 105, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 32, 101, 110, 32, 116, 114, 105, 225, 110, 103, 117, 108, 111, 32, 100, 111, 114, 97, 100, 111, 115, 105, 101, 114, 114, 97, 32, 118, 101, 110, 116, 97, 110, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112]",42000000,5,770,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Plan De Barrancas 100, Plan De Bar...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 97, 108, 116, 97, 115, 112, 108, 97, 110, 32, 100, 101, 32, 98, 97, 114, 114, 97, 110, 99, 97, 115, 32, 32, 112, 108, 97, 110, 32, 100, 101, 32, 98, 97, 114]",27000000,3,623,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Plan De Barrancas 100, Plan De Bar...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 97, 108, 116, 97, 115, 112, 108, 97, 110, 32, 100, 101, 32, 98, 97, 114, 114, 97, 110, 99, 97, 115, 32, 32, 112, 108, 97, 110, 32, 100, 101, 32, 98, 97, 114]",27000000,3,623,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Plan De Barrancas 100, Plan De Bar...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 97, 108, 116, 97, 115, 112, 108, 97, 110, 32, 100, 101, 32, 98, 97, 114, 114, 97, 110, 99, 97, 115, 32, 32, 112, 108, 97, 110, 32, 100, 101, 32, 98, 97, 114]",27000000,3,623,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Plan De Barrancas 100, Plan De Bar...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 97, 108, 116, 97, 115, 112, 108, 97, 110, 32, 100, 101, 32, 98, 97, 114, 114, 97, 110, 99, 97, 115, 32, 32, 112, 108, 97, 110, 32, 100, 101, 32, 98, 97, 114]",27000000,3,623,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Rivera De Cupia 100, Del Bosque, M...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 114, 105, 118, 101, 114, 97, 32, 100, 101, 32, 99, 117, 112, 105, 97, 32, 32, 100, 101, 108, 32, 98, 111, 115, 113, 117, 101, 32, 109]",38200000,4,799,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Rivera De Cupia 100, Del Bosque, M...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 114, 105, 118, 101, 114, 97, 32, 100, 101, 32, 99, 117, 112, 105, 97, 32, 32, 100, 101, 108, 32, 98, 111, 115, 113, 117, 101, 32, 109]",38200000,4,799,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Rivera De Cupia 100, Del Bosque, M...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 114, 105, 118, 101, 114, 97, 32, 100, 101, 32, 99, 117, 112, 105, 97, 32, 32, 100, 101, 108, 32, 98, 111, 115, 113, 117, 101, 32, 109]",38200000,4,799,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Rivera De Cupia 100, Del Bosque, M...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 114, 105, 118, 101, 114, 97, 32, 100, 101, 32, 99, 117, 112, 105, 97, 32, 32, 100, 101, 108, 32, 98, 111, 115, 113, 117, 101, 32, 109]",38200000,4,799,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Ahuehuetes Sur, Retorno Julieta, M...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 97, 104, 117, 101, 104, 117, 101, 116, 101, 115, 32, 115, 117, 114, 32, 114, 101, 116, 111, 114, 110, 111, 32, 106, 117, 108, 105, 101, 116, 97, 32, 109]",2199000,3,880,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Ahuehuetes Sur, Retorno Julieta, M...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 97, 104, 117, 101, 104, 117, 101, 116, 101, 115, 32, 115, 117, 114, 32, 114, 101, 116, 111, 114, 110, 111, 32, 106, 117, 108, 105, 101, 116, 97, 32, 109]",2199000,3,880,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Ahuehuetes Sur, Retorno Julieta, M...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 97, 104, 117, 101, 104, 117, 101, 116, 101, 115, 32, 115, 117, 114, 32, 114, 101, 116, 111, 114, 110, 111, 32, 106, 117, 108, 105, 101, 116, 97, 32, 109]",2199000,3,880,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Ahuehuetes Sur, Retorno Julieta, M...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 98, 111, 115, 113, 117, 101, 32, 100, 101, 32, 108, 97, 115, 32, 108, 111, 109, 97, 115, 97, 104, 117, 101, 104, 117, 101, 116, 101, 115, 32, 115, 117, 114, 32, 114, 101, 116, 111, 114, 110, 111, 32, 106, 117, 108, 105, 101, 116, 97, 32, 109]",2199000,3,880,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Monte Himalaya, Lomas De Chapultep...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 109, 111, 110, 116, 101, 32, 104, 105, 109, 97, 108, 97, 121, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112]",3900000,6,724,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Monte Himalaya, Lomas De Chapultep...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 109, 111, 110, 116, 101, 32, 104, 105, 109, 97, 108, 97, 121, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112]",3900000,6,724,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Monte Himalaya, Lomas De Chapultep...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 109, 111, 110, 116, 101, 32, 104, 105, 109, 97, 108, 97, 121, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112]",3900000,6,724,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Monte Himalaya, Lomas De Chapultep...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112, 101, 99, 109, 111, 110, 116, 101, 32, 104, 105, 109, 97, 108, 97, 121, 97, 32, 108, 111, 109, 97, 115, 32, 100, 101, 32, 99, 104, 97, 112, 117, 108, 116, 101, 112]",3900000,6,724,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Lago Constanza, Lago Sur, Ciudad D...","[100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 32, 98, 111, 110, 105, 116, 111, 32, 97, 32, 32, 109, 105, 110, 117, 116, 111, 115, 32, 100, 101, 32, 112, 111, 108, 97, 110, 99, 111, 108, 97, 103, 111, 32, 99, 111, 110, 115, 116, 97, 110, 122, 97, 32, 108, 97, 103, 111, 32, 115, 117, 114, 32, 99, 105, 117, 100, 97, 100, 32, 100]",2000000,2,64,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Lago Constanza, Lago Sur, Ciudad D...","[100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 32, 98, 111, 110, 105, 116, 111, 32, 97, 32, 32, 109, 105, 110, 117, 116, 111, 115, 32, 100, 101, 32, 112, 111, 108, 97, 110, 99, 111, 108, 97, 103, 111, 32, 99, 111, 110, 115, 116, 97, 110, 122, 97, 32, 108, 97, 103, 111, 32, 115, 117, 114, 32, 99, 105, 117, 100, 97, 100, 32, 100]",2000000,2,64,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Lago Constanza, Lago Sur, Ciudad D...","[100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 32, 98, 111, 110, 105, 116, 111, 32, 97, 32, 32, 109, 105, 110, 117, 116, 111, 115, 32, 100, 101, 32, 112, 111, 108, 97, 110, 99, 111, 108, 97, 103, 111, 32, 99, 111, 110, 115, 116, 97, 110, 122, 97, 32, 108, 97, 103, 111, 32, 115, 117, 114, 32, 99, 105, 117, 100, 97, 100, 32, 100]",2000000,2,64,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Lago Constanza, Lago Sur, Ciudad D...","[100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 32, 98, 111, 110, 105, 116, 111, 32, 97, 32, 32, 109, 105, 110, 117, 116, 111, 115, 32, 100, 101, 32, 112, 111, 108, 97, 110, 99, 111, 108, 97, 103, 111, 32, 99, 111, 110, 115, 116, 97, 110, 122, 97, 32, 108, 97, 103, 111, 32, 115, 117, 114, 32, 99, 105, 117, 100, 97, 100, 32, 100]",2000000,2,64,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Licenciado Miguel Lanz Duret 100, ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 112, 101, 114, 105, 111, 100, 105, 115, 116, 97, 108, 105, 99, 101, 110, 99, 105, 97, 100, 111, 32, 109, 105, 103, 117, 101, 108, 32, 108, 97, 110, 122, 32, 100, 117, 114, 101, 116, 32, 32]",9300000,3,335,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
"Licenciado Miguel Lanz Duret 100, ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 112, 101, 114, 105, 111, 100, 105, 115, 116, 97, 108, 105, 99, 101, 110, 99, 105, 97, 100, 111, 32, 109, 105, 103, 117, 101, 108, 32, 108, 97, 110, 122, 32, 100, 117, 114, 101, 116, 32, 32]",9300000,3,335,0,MIGUEL HIDALGO,False,MC,Departamentos,Venta
